# STATION: WBB,,,,,
# STATION NAME: U of U William Browning Building,,,,,
# LATITUDE: 40.76623,,,,,
# LONGITUDE: -111.84755,,,,,
# ELEVATION [ft]: 4806,,,,,
# STATE: UT,,,,,
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1
,,Fahrenheit,%,Miles/hour,Degrees
WBB,09/09/2019 15:36 MDT,79.38,19.72,5.03,179.5
WBB,09/09/2019 15:37 MDT,79.38,19.26,3.13,178.2
WBB,09/09/2019 15:38 MDT,78.75,19.35,5.32,195.7
WBB,09/09/2019 15:39 MDT,77.81,20.28,4.52,243.2
WBB,09/09/2019 15:40 MDT,77.27,20.63,5.17,254.8
WBB,09/09/2019 15:41 MDT,76.75,21.11,6.58,243.9
WBB,09/09/2019 15:42 MDT,76.26,21.36,5.37,227.5
WBB,09/09/2019 15:43 MDT,75.94,21.6,5.01,241.7
WBB,09/09/2019 15:44 MDT,75.83,21.72,3.62,237.1
WBB,09/09/2019 15:45 MDT,75.76,21.62,2.82,245.4
WBB,09/09/2019 15:46 MDT,76.17,21.34,1.39,239.1
WBB,09/09/2019 15:47 MDT,76.95,21.18,5.26,183
WBB,09/09/2019 15:48 MDT,77.23,20.67,4.52,194
WBB,09/09/2019 15:49 MDT,77.56,20.91,3.02,170.8
WBB,09/09/2019 15:50 MDT,77.79,20.47,5.88,171.2
WBB,09/09/2019 15:51 MDT,77.43,20.39,4.56,178.9
WBB,09/09/2019 15:52 MDT,77.02,20.77,8.03,193.8
WBB,09/09/2019 15:53 MDT,76.82,21.25,6.51,184.8
WBB,09/09/2019 15:54 MDT,76.95,21.63,8.55,179.7
WBB,09/09/2019 15:55 MDT,76.91,21.22,9.08,190.1
WBB,09/09/2019 15:56 MDT,76.87,20.96,8.37,176.8
WBB,09/09/2019 15:57 MDT,76.86,21.26,5.12,156.7
WBB,09/09/2019 15:58 MDT,77.07,21.62,2.46,144.4
WBB,09/09/2019 15:59 MDT,77.83,21.09,1.28,117
WBB,09/09/2019 16:00 MDT,78.58,20.42,2.84,129.1
WBB,09/09/2019 16:01 MDT,78.67,20.04,2.48,118.6
WBB,09/09/2019 16:02 MDT,78.98,20.22,1.54,29.32
WBB,09/09/2019 16:03 MDT,79.16,20.29,2.57,273.8
WBB,09/09/2019 16:04 MDT,79.41,20.05,4.97,242.2
WBB,09/09/2019 16:05 MDT,78.94,20.12,5.39,245.5
WBB,09/09/2019 16:06 MDT,78.39,20.21,3.15,242.5
WBB,09/09/2019 16:07 MDT,78.15,20.67,3.31,238.9
WBB,09/09/2019 16:08 MDT,78.39,21.02,2.15,275
WBB,09/09/2019 16:09 MDT,78.89,20.61,4.03,261.3
WBB,09/09/2019 16:10 MDT,79.2,20.22,3,317.6
WBB,09/09/2019 16:11 MDT,79.2,20.17,5.82,317.1
WBB,09/09/2019 16:12 MDT,79.23,20.49,2.24,292.8
WBB,09/09/2019 16:13 MDT,79.34,21.04,1.39,174.7
WBB,09/09/2019 16:14 MDT,79.72,20.23,1.9,216
WBB,09/09/2019 16:15 MDT,80.19,20.41,1.45,153.5
WBB,09/09/2019 16:16 MDT,80.56,19.77,2.13,113.8
WBB,09/09/2019 16:17 MDT,80.11,18.97,5.19,148.8
WBB,09/09/2019 16:18 MDT,79.05,19.46,3.42,118.1
WBB,09/09/2019 16:19 MDT,79.07,19.52,2.28,124.2
WBB,09/09/2019 16:20 MDT,79.32,19.49,1.63,140.4
WBB,09/09/2019 16:21 MDT,79.95,19.07,1.43,118.7
WBB,09/09/2019 16:22 MDT,80.46,18.73,0.85,154.5
WBB,09/09/2019 16:23 MDT,80.76,18.81,0.31,129.5
WBB,09/09/2019 16:24 MDT,81.01,18.57,1.43,186.7
WBB,09/09/2019 16:25 MDT,80.98,18.43,1.43,234.1
WBB,09/09/2019 16:26 MDT,80.87,18.9,3.04,236.4
WBB,09/09/2019 16:27 MDT,80.29,19.77,2.57,226.5
WBB,09/09/2019 16:28 MDT,80.02,19.81,4.54,213.5
WBB,09/09/2019 16:29 MDT,79.77,20.25,2.84,146.6
WBB,09/09/2019 16:30 MDT,79.79,20.05,1.68,138.2
WBB,09/09/2019 16:31 MDT,79.65,19.99,0.96,81.2
WBB,09/09/2019 16:32 MDT,79.77,19.28,1.39,210.6
WBB,09/09/2019 16:33 MDT,79.84,19.14,1.7,230.5
WBB,09/09/2019 16:34 MDT,79.72,19.65,1.23,277.8
WBB,09/09/2019 16:35 MDT,80.11,19.79,3.24,266.3
WBB,09/09/2019 16:36 MDT,80.01,19.56,4.72,255.2
WBB,09/09/2019 16:37 MDT,79.16,20.17,7.4,232
WBB,09/09/2019 16:38 MDT,78.08,21.78,6.15,212
WBB,09/09/2019 16:39 MDT,77.77,20.82,5.53,247.5
WBB,09/09/2019 16:40 MDT,77.47,20.78,2.86,230.4
WBB,09/09/2019 16:41 MDT,77.83,21.01,3.8,136.4
WBB,09/09/2019 16:42 MDT,78.33,21.53,3.09,286.6
WBB,09/09/2019 16:43 MDT,78.73,22.38,1.45,338.5
WBB,09/09/2019 16:44 MDT,79.02,19.93,1.61,106.4
WBB,09/09/2019 16:45 MDT,78.89,19.82,1.66,61.53
WBB,09/09/2019 16:46 MDT,78.89,19.9,2.28,87.1
WBB,09/09/2019 16:47 MDT,78.73,20.29,3.31,125.5
WBB,09/09/2019 16:48 MDT,78.15,20.1,3.31,131.9
WBB,09/09/2019 16:49 MDT,77.79,20.42,2.51,117
WBB,09/09/2019 16:50 MDT,77.86,20.51,2.13,149.6
WBB,09/09/2019 16:51 MDT,78.13,20.8,1.74,159.7
WBB,09/09/2019 16:52 MDT,78.73,20.55,5.61,172.3
WBB,09/09/2019 16:53 MDT,78.75,20.11,8.19,176.6
WBB,09/09/2019 16:54 MDT,78.58,20.3,7.47,168.6
WBB,09/09/2019 16:55 MDT,78.33,20.39,4.81,155.5
WBB,09/09/2019 16:56 MDT,78.1,20.54,7.18,180.4
WBB,09/09/2019 16:57 MDT,78.1,20.98,4.68,165.7
WBB,09/09/2019 16:58 MDT,78.44,20.05,3.4,196.5
WBB,09/09/2019 16:59 MDT,78.6,19.77,1.7,183.4
WBB,09/09/2019 17:00 MDT,78.84,19.83,3.24,187
WBB,09/09/2019 17:01 MDT,78.89,20.16,4.79,165.9
WBB,09/09/2019 17:02 MDT,78.94,20.32,3.33,149.5
WBB,09/09/2019 17:03 MDT,79.29,20.51,3.36,186.2
WBB,09/09/2019 17:04 MDT,79.5,20.51,3.96,189.3
WBB,09/09/2019 17:05 MDT,79.79,20.13,3.98,168.2
WBB,09/09/2019 17:06 MDT,79.99,19.45,4.72,157.7
WBB,09/09/2019 17:07 MDT,79.92,19.61,0.78,109.8
WBB,09/09/2019 17:08 MDT,79.9,19.52,6.26,241.7
WBB,09/09/2019 17:09 MDT,78.87,20.16,6.6,234.6
WBB,09/09/2019 17:10 MDT,77.99,21.02,7.31,240
WBB,09/09/2019 17:11 MDT,77.2,21.59,5.21,238.7
WBB,09/09/2019 17:12 MDT,76.95,21.86,1.74,210.8
WBB,09/09/2019 17:13 MDT,77.41,21.99,2.44,254.7
WBB,09/09/2019 17:14 MDT,77.97,21.28,7,273.2
WBB,09/09/2019 17:15 MDT,78.22,20.98,5.93,277
WBB,09/09/2019 17:16 MDT,77.77,20.92,5.08,285.8
WBB,09/09/2019 17:17 MDT,77.29,21.45,3.04,284.7
WBB,09/09/2019 17:18 MDT,77.38,21.73,3.02,267.8
WBB,09/09/2019 17:19 MDT,77.74,20.85,1.12,298.5
WBB,09/09/2019 17:20 MDT,77.97,20.66,2.19,342.3
WBB,09/09/2019 17:21 MDT,77.94,20.8,3.85,345.1
WBB,09/09/2019 17:22 MDT,77.95,20.88,2.75,354.1
WBB,09/09/2019 17:23 MDT,78.13,20.97,4.32,9.73
WBB,09/09/2019 17:24 MDT,78.26,21.92,4.34,348.1
WBB,09/09/2019 17:25 MDT,78.22,21.64,5.93,352.8
WBB,09/09/2019 17:26 MDT,77.86,21.39,7.31,348.9
WBB,09/09/2019 17:27 MDT,77.34,21.38,8.75,351.6
WBB,09/09/2019 17:28 MDT,76.84,21.79,9.44,353
WBB,09/09/2019 17:29 MDT,76.57,22.11,8.81,353
WBB,09/09/2019 17:30 MDT,76.41,22.16,6.87,347.7
WBB,09/09/2019 17:31 MDT,76.35,22.1,6.31,345.4
WBB,09/09/2019 17:32 MDT,76.37,22.24,5.93,2.48
WBB,09/09/2019 17:33 MDT,76.5,21.86,4.99,18.82
WBB,09/09/2019 17:34 MDT,76.75,22.07,5.64,43.09
WBB,09/09/2019 17:35 MDT,77.29,21.56,4.25,53.83
WBB,09/09/2019 17:36 MDT,77.97,20.92,3.87,31.56
WBB,09/09/2019 17:37 MDT,78.31,20.87,5.03,354.6
WBB,09/09/2019 17:38 MDT,78.33,20.21,5.12,351.2
WBB,09/09/2019 17:39 MDT,77.92,20.7,4.54,16.94
WBB,09/09/2019 17:40 MDT,77.5,20.97,5.14,357.2
WBB,09/09/2019 17:41 MDT,77,21.23,4.65,351.3
WBB,09/09/2019 17:42 MDT,76.82,21.76,4.52,337.8
WBB,09/09/2019 17:43 MDT,76.98,21.69,3.02,331.7
WBB,09/09/2019 17:44 MDT,77.31,22.15,2.13,349.9
WBB,09/09/2019 17:45 MDT,77.7,22.29,4.41,343.9
WBB,09/09/2019 17:46 MDT,77.86,21.44,4.47,5.93
WBB,09/09/2019 17:47 MDT,77.63,20.57,4.94,11.5
WBB,09/09/2019 17:48 MDT,77.13,20.87,3.15,12.82
WBB,09/09/2019 17:49 MDT,76.95,21.08,2.44,13.91
WBB,09/09/2019 17:50 MDT,77.07,20.97,5.68,19.18
WBB,09/09/2019 17:51 MDT,76.71,21.27,5.41,22.52
WBB,09/09/2019 17:52 MDT,76.32,21.65,5.06,29
WBB,09/09/2019 17:53 MDT,76.19,21.9,5.37,27.77
WBB,09/09/2019 17:54 MDT,76.28,21.79,4.81,27.4
WBB,09/09/2019 17:55 MDT,76.08,21.99,4.63,20.01
WBB,09/09/2019 17:56 MDT,76.26,22.07,3.96,14.82
WBB,09/09/2019 17:57 MDT,76.62,21.76,5.28,351.3
WBB,09/09/2019 17:58 MDT,76.77,21.6,6.33,339.4
WBB,09/09/2019 17:59 MDT,76.77,21.38,6.6,340.5
WBB,09/09/2019 18:00 MDT,76.8,21.42,5.82,339.7
WBB,09/09/2019 18:01 MDT,76.71,21.52,5.86,341.3
WBB,09/09/2019 18:02 MDT,76.68,21.43,5.79,335.7
WBB,09/09/2019 18:03 MDT,76.66,21.73,6.35,345.4
WBB,09/09/2019 18:04 MDT,76.55,21.49,8.23,4.23
WBB,09/09/2019 18:05 MDT,76.14,21.44,7.34,350.4
WBB,09/09/2019 18:06 MDT,75.92,21.55,4.94,343.7
WBB,09/09/2019 18:07 MDT,75.87,21.78,4.5,336
WBB,09/09/2019 18:08 MDT,75.76,21.66,4.85,330.9
WBB,09/09/2019 18:09 MDT,75.63,21.93,3.76,327.8
WBB,09/09/2019 18:10 MDT,75.65,22.64,3.42,331.6
WBB,09/09/2019 18:11 MDT,75.88,22.81,4.14,342.4
WBB,09/09/2019 18:12 MDT,76.06,22.16,5.39,350.5
WBB,09/09/2019 18:13 MDT,76.21,21.8,5.21,339.3
WBB,09/09/2019 18:14 MDT,76.3,21.63,4.27,329.6
WBB,09/09/2019 18:15 MDT,76.15,22.48,4.59,328.5
WBB,09/09/2019 18:16 MDT,75.97,23.05,3.11,329.2
WBB,09/09/2019 18:17 MDT,75.79,23.35,3.51,333.3
WBB,09/09/2019 18:18 MDT,75.54,23.5,5.35,354.8
WBB,09/09/2019 18:19 MDT,75.36,24.23,4.36,340.7
WBB,09/09/2019 18:20 MDT,75.15,24.33,5.53,324.3
WBB,09/09/2019 18:21 MDT,74.79,25,5.32,333.5
WBB,09/09/2019 18:22 MDT,74.59,25.17,3.71,330.4
WBB,09/09/2019 18:23 MDT,74.46,24.8,3.33,334.3
WBB,09/09/2019 18:24 MDT,74.37,26.03,3.38,319
WBB,09/09/2019 18:25 MDT,74.41,25.79,2.06,318.6
WBB,09/09/2019 18:26 MDT,74.44,25.03,0.16,322.3
WBB,09/09/2019 18:27 MDT,74.57,24.31,0,
WBB,09/09/2019 18:28 MDT,74.88,23.64,1.97,30.89
WBB,09/09/2019 18:29 MDT,75.09,23.66,4.9,45.19
WBB,09/09/2019 18:30 MDT,75.33,24.41,3.51,72.77
WBB,09/09/2019 18:31 MDT,75.69,25.88,2.55,13.14
WBB,09/09/2019 18:32 MDT,75.96,23.09,6.29,15.95
WBB,09/09/2019 18:33 MDT,75.83,22.82,8.21,14.91
WBB,09/09/2019 18:34 MDT,75.47,23.77,8.93,4.19
WBB,09/09/2019 18:35 MDT,75.25,23.93,8.46,358.4
WBB,09/09/2019 18:36 MDT,75.15,24.33,7.23,1.33
WBB,09/09/2019 18:37 MDT,75.16,24.66,7.34,12.53
WBB,09/09/2019 18:38 MDT,75.18,24.83,6.02,7.35
WBB,09/09/2019 18:39 MDT,75.24,24.68,5.64,15.08
WBB,09/09/2019 18:40 MDT,75.33,24.46,4.36,22.07
WBB,09/09/2019 18:41 MDT,75.42,24.49,3.53,25.24
WBB,09/09/2019 18:42 MDT,75.38,23.81,6.17,34.43
WBB,09/09/2019 18:43 MDT,75.18,24.01,5.88,30.35
WBB,09/09/2019 18:44 MDT,75.04,23.33,5.17,34.61
WBB,09/09/2019 18:45 MDT,75.02,23.6,2.77,8.23
WBB,09/09/2019 18:46 MDT,75.25,23.87,1.05,22.75
WBB,09/09/2019 18:47 MDT,75.61,23.75,3.2,350
WBB,09/09/2019 18:48 MDT,75.83,23.81,3.53,337.1
WBB,09/09/2019 18:49 MDT,75.88,24.03,3.87,341.5
WBB,09/09/2019 18:50 MDT,75.88,23.41,3.8,345.1
WBB,09/09/2019 18:51 MDT,75.7,23.66,3.62,335.6
WBB,09/09/2019 18:52 MDT,75.56,23.88,3.56,339.6
WBB,09/09/2019 18:53 MDT,75.45,24.17,2.44,339.5
WBB,09/09/2019 18:54 MDT,75.36,24,2.21,340.1
WBB,09/09/2019 18:55 MDT,75.24,23.7,2.06,344
WBB,09/09/2019 18:56 MDT,75.11,24.19,1.43,342.8
WBB,09/09/2019 18:57 MDT,75.07,24.66,1.01,18.79
WBB,09/09/2019 18:58 MDT,75.16,23.98,2.53,50.74
WBB,09/09/2019 18:59 MDT,75.25,23.29,3.15,57.51
WBB,09/09/2019 19:00 MDT,75.33,22.95,2.91,80.6
WBB,09/09/2019 19:01 MDT,75.29,22.63,4.74,80.9
WBB,09/09/2019 19:02 MDT,75.16,23.41,4.52,97.1
WBB,09/09/2019 19:03 MDT,75.09,23.14,6.11,83.1
WBB,09/09/2019 19:04 MDT,75,23.28,4.34,75.89
WBB,09/09/2019 19:05 MDT,74.93,22.77,5.79,63.84
WBB,09/09/2019 19:06 MDT,74.88,23,5.59,71.23
WBB,09/09/2019 19:07 MDT,74.62,23.22,7.23,74.35
WBB,09/09/2019 19:08 MDT,74.37,23.33,6.78,77.23
WBB,09/09/2019 19:09 MDT,74.19,23.82,6.87,80.6
WBB,09/09/2019 19:10 MDT,74.03,24.16,6.87,88
WBB,09/09/2019 19:11 MDT,73.85,23.98,8.81,100.8
WBB,09/09/2019 19:12 MDT,73.71,24.13,6.67,105.5
WBB,09/09/2019 19:13 MDT,73.53,24.76,5.93,69.95
WBB,09/09/2019 19:14 MDT,73.44,25.07,6.67,86
WBB,09/09/2019 19:15 MDT,73.4,24.54,7.65,82.8
WBB,09/09/2019 19:16 MDT,73.45,24.14,7.81,80.3
WBB,09/09/2019 19:17 MDT,73.45,24.79,6.8,73.61
WBB,09/09/2019 19:18 MDT,73.42,24.68,7.81,83
WBB,09/09/2019 19:19 MDT,73.45,24.3,7.92,89.7
WBB,09/09/2019 19:20 MDT,73.4,24.31,8.05,85.9
WBB,09/09/2019 19:21 MDT,73.29,24.37,9.46,83.8
WBB,09/09/2019 19:22 MDT,73.26,24.62,9.42,80.1
WBB,09/09/2019 19:23 MDT,73.24,24.2,9.55,71.7
WBB,09/09/2019 19:24 MDT,73.24,24.69,9.78,73.54
WBB,09/09/2019 19:25 MDT,73.24,24.08,8.48,80.6
WBB,09/09/2019 19:26 MDT,73.29,24.48,7.43,77.74
WBB,09/09/2019 19:27 MDT,73.26,24.54,8.25,78.23
WBB,09/09/2019 19:28 MDT,73.2,24.77,6.15,87.6
WBB,09/09/2019 19:29 MDT,73.06,24.82,7.7,83.9
WBB,09/09/2019 19:30 MDT,72.95,24.82,9.1,81.5
WBB,09/09/2019 19:31 MDT,72.88,24.41,9.64,81.6
WBB,09/09/2019 19:32 MDT,72.82,23.85,11.68,72.5
WBB,09/09/2019 19:33 MDT,73.11,23.25,8.93,77.71
WBB,09/09/2019 19:34 MDT,73.26,23.08,11.43,77.23
WBB,09/09/2019 19:35 MDT,73.22,23.58,11.21,67.35
WBB,09/09/2019 19:36 MDT,73.15,23.96,10.2,72.56
WBB,09/09/2019 19:37 MDT,72.99,24.43,12.26,69.15
WBB,09/09/2019 19:38 MDT,72.79,24.1,14.81,67.47
WBB,09/09/2019 19:39 MDT,72.79,23.78,15.37,67.22
WBB,09/09/2019 19:40 MDT,72.95,23.25,13.65,71.25
WBB,09/09/2019 19:41 MDT,72.93,23.8,13.6,72.17
WBB,09/09/2019 19:42 MDT,72.84,24.07,13.27,69.23
WBB,09/09/2019 19:43 MDT,72.66,24.29,13.02,69.49
WBB,09/09/2019 19:44 MDT,72.57,24.42,12.5,74.63
WBB,09/09/2019 19:45 MDT,72.43,24.64,11.61,68.89
WBB,09/09/2019 19:46 MDT,72.39,24.65,10.49,64.45
WBB,09/09/2019 19:47 MDT,72.37,24.47,10.89,60.45
WBB,09/09/2019 19:48 MDT,72.3,24.64,9.04,64.33
WBB,09/09/2019 19:49 MDT,72.32,24.11,13.91,63.69
WBB,09/09/2019 19:50 MDT,72.5,23.72,13.62,61.25
WBB,09/09/2019 19:51 MDT,72.68,23.45,14.32,58.24
WBB,09/09/2019 19:52 MDT,72.79,23.46,11.83,56.99
WBB,09/09/2019 19:53 MDT,72.81,23.33,13.18,62.84
WBB,09/09/2019 19:54 MDT,72.84,23.25,13.51,65.22
WBB,09/09/2019 19:55 MDT,72.82,23.42,14.47,70.19
WBB,09/09/2019 19:56 MDT,72.72,23.4,14.45,68.52
WBB,09/09/2019 19:57 MDT,72.75,23.18,15.43,57.41
WBB,09/09/2019 19:58 MDT,72.75,23.36,11.68,65.57
WBB,09/09/2019 19:59 MDT,72.68,23.27,11.99,60.16
WBB,09/09/2019 20:00 MDT,72.73,23.02,14.32,63.44
WBB,09/09/2019 20:01 MDT,72.72,23.13,13.62,61.14
WBB,09/09/2019 20:02 MDT,72.77,23.04,11.65,64.17
WBB,09/09/2019 20:03 MDT,72.73,23.25,9.33,64.43
WBB,09/09/2019 20:04 MDT,72.61,23.52,12.19,79.95
WBB,09/09/2019 20:05 MDT,72.45,23.8,12.12,70.64
WBB,09/09/2019 20:06 MDT,72.28,23.67,14.43,69.34
WBB,09/09/2019 20:07 MDT,72.28,23.82,12.59,71.88
WBB,09/09/2019 20:08 MDT,72.3,23.51,15.93,67.59
WBB,09/09/2019 20:09 MDT,72.36,23.54,11.59,70.63
WBB,09/09/2019 20:10 MDT,72.27,23.8,10.87,71.99
WBB,09/09/2019 20:11 MDT,72.3,23.32,13.22,69.74
WBB,09/09/2019 20:12 MDT,72.37,23.29,13.29,61.04
WBB,09/09/2019 20:13 MDT,72.36,23.23,15.12,70.22
WBB,09/09/2019 20:14 MDT,72.21,23.5,10.83,67.4
WBB,09/09/2019 20:15 MDT,72.12,23.45,14.85,64.24
WBB,09/09/2019 20:16 MDT,72.14,23.44,11.1,64.21
WBB,09/09/2019 20:17 MDT,72.05,23.5,10.89,67.55
WBB,09/09/2019 20:18 MDT,72.03,23.59,10.27,75.92
WBB,09/09/2019 20:19 MDT,72.01,23.69,11.95,74.88
WBB,09/09/2019 20:20 MDT,71.96,23.82,15.1,71.51
WBB,09/09/2019 20:21 MDT,72.09,23.14,19.1,69.92
WBB,09/09/2019 20:22 MDT,72.14,23.4,17.27,73.58
WBB,09/09/2019 20:23 MDT,71.94,23.69,17.25,87.9
WBB,09/09/2019 20:24 MDT,71.71,23.94,14.81,84.6
WBB,09/09/2019 20:25 MDT,71.69,23.94,15.5,74.4
WBB,09/09/2019 20:26 MDT,71.64,24.11,14.56,77.41
WBB,09/09/2019 20:27 MDT,71.65,23.94,14.25,71.79
WBB,09/09/2019 20:28 MDT,71.78,23.54,16.96,69.29
WBB,09/09/2019 20:29 MDT,72,23.25,13.76,68.42
WBB,09/09/2019 20:30 MDT,72,23.53,12.59,73.85
WBB,09/09/2019 20:31 MDT,72.16,22.76,15.39,67.66
WBB,09/09/2019 20:32 MDT,72.32,23.02,12.21,85.8
WBB,09/09/2019 20:33 MDT,72.32,22.97,12.46,68.77
WBB,09/09/2019 20:34 MDT,72.14,23.46,14.12,73.22
WBB,09/09/2019 20:35 MDT,72,23.08,12.77,58.25
WBB,09/09/2019 20:36 MDT,72.1,22.78,12.03,66.02
WBB,09/09/2019 20:37 MDT,72,23.19,11.54,66.98
WBB,09/09/2019 20:38 MDT,71.91,23.33,14.12,69.01
WBB,09/09/2019 20:39 MDT,72,23.15,11.61,59.34
WBB,09/09/2019 20:40 MDT,72.01,23.15,12.97,67.13
WBB,09/09/2019 20:41 MDT,71.83,23.49,13.87,74.83
WBB,09/09/2019 20:42 MDT,71.8,23.24,14.14,69.14
WBB,09/09/2019 20:43 MDT,71.92,23.08,15.08,66.22
WBB,09/09/2019 20:44 MDT,71.96,23.05,12.33,57.84
WBB,09/09/2019 20:45 MDT,71.96,22.84,14.07,67.57
WBB,09/09/2019 20:46 MDT,71.98,22.74,11.27,63.98
WBB,09/09/2019 20:47 MDT,72.1,22.87,11.97,77.29
WBB,09/09/2019 20:48 MDT,72.21,22.71,15.64,81.6
WBB,09/09/2019 20:49 MDT,72.32,22.23,15.37,73.81
WBB,09/09/2019 20:50 MDT,72.66,21.64,17.05,74.41
WBB,09/09/2019 20:51 MDT,72.9,21.78,14.36,71.83
WBB,09/09/2019 20:52 MDT,72.88,21.9,13,64.26
WBB,09/09/2019 20:53 MDT,72.99,21.18,15.66,70.14
WBB,09/09/2019 20:54 MDT,73.09,21.09,13.33,61.93
WBB,09/09/2019 20:55 MDT,73.02,21.34,10.67,77.16
WBB,09/09/2019 20:56 MDT,72.91,21.56,12.26,67.59
WBB,09/09/2019 20:57 MDT,72.88,21.46,14.25,61.92
WBB,09/09/2019 20:58 MDT,72.88,21.64,11.34,65.37
WBB,09/09/2019 20:59 MDT,72.73,21.7,8.86,62.26
WBB,09/09/2019 21:00 MDT,72.66,21.73,13.22,76.48
WBB,09/09/2019 21:01 MDT,72.57,22.28,9.8,78.81
WBB,09/09/2019 21:02 MDT,72.46,22.27,12.55,87
WBB,09/09/2019 21:03 MDT,72.52,22,10.54,78.17
WBB,09/09/2019 21:04 MDT,72.48,22.1,13.27,80.3
WBB,09/09/2019 21:05 MDT,72.66,21.51,17.31,69.39
WBB,09/09/2019 21:06 MDT,72.79,21.41,14.67,59.61
WBB,09/09/2019 21:07 MDT,73.06,20.67,14.32,63.51
WBB,09/09/2019 21:08 MDT,73.08,21.32,11.01,74.09
WBB,09/09/2019 21:09 MDT,72.99,21.19,15.64,66.15
WBB,09/09/2019 21:10 MDT,72.99,20.97,16.49,61.82
WBB,09/09/2019 21:11 MDT,73,20.95,14.61,65.69
WBB,09/09/2019 21:12 MDT,72.93,21.09,15.97,61.22
WBB,09/09/2019 21:13 MDT,72.97,20.93,11.12,66.41
WBB,09/09/2019 21:14 MDT,72.91,21.29,8.7,86.4
WBB,09/09/2019 21:15 MDT,72.73,21.48,8.05,110.6
WBB,09/09/2019 21:16 MDT,72.5,21.68,11.95,76.71
WBB,09/09/2019 21:17 MDT,72.43,22.03,10.42,78.13
WBB,09/09/2019 21:18 MDT,72.25,22.24,9.44,93.2
WBB,09/09/2019 21:19 MDT,72.16,22,10.13,91.3
WBB,09/09/2019 21:20 MDT,72.12,22.08,12.08,69.71
WBB,09/09/2019 21:21 MDT,72.23,21.72,13.89,66.72
WBB,09/09/2019 21:22 MDT,72.5,21.13,14.07,70.52
WBB,09/09/2019 21:23 MDT,72.68,21.04,11.3,70.41
WBB,09/09/2019 21:24 MDT,72.79,21.12,12.44,66.62
WBB,09/09/2019 21:25 MDT,72.79,20.94,13.78,65.31
WBB,09/09/2019 21:26 MDT,72.73,21.17,12.95,71.65
WBB,09/09/2019 21:27 MDT,72.73,20.82,13.76,66.49
WBB,09/09/2019 21:28 MDT,72.73,20.79,11.83,64.98
WBB,09/09/2019 21:29 MDT,72.91,19.91,12.53,70.05
WBB,09/09/2019 21:30 MDT,73.04,20.51,8.25,85.2
WBB,09/09/2019 21:31 MDT,72.88,21.16,5.06,68.51
WBB,09/09/2019 21:32 MDT,72.7,21.13,8.84,66.36
WBB,09/09/2019 21:33 MDT,72.55,21.11,6.89,75.32
WBB,09/09/2019 21:34 MDT,72.5,21.43,7.38,76.26
WBB,09/09/2019 21:35 MDT,72.45,21.14,10.51,61.87
WBB,09/09/2019 21:36 MDT,72.43,21.23,10.94,75.65
WBB,09/09/2019 21:37 MDT,72.41,21.23,13.11,68.14
WBB,09/09/2019 21:38 MDT,72.46,21.12,9.89,66.88
WBB,09/09/2019 21:39 MDT,72.48,20.84,12.84,57.03
WBB,09/09/2019 21:40 MDT,72.59,20.41,12.84,66.99
WBB,09/09/2019 21:41 MDT,72.68,20.62,8.86,72.29
WBB,09/09/2019 21:42 MDT,72.61,20.72,11.86,77.43
WBB,09/09/2019 21:43 MDT,72.61,20.77,8.46,76
WBB,09/09/2019 21:44 MDT,72.61,20.63,5.41,92.8
WBB,09/09/2019 21:45 MDT,72.55,20.9,2.55,87.5
WBB,09/09/2019 21:46 MDT,72.45,20.71,2.89,118.5
WBB,09/09/2019 21:47 MDT,72.36,20.82,2.71,130.1
WBB,09/09/2019 21:48 MDT,72.23,20.84,4.09,83.3
WBB,09/09/2019 21:49 MDT,72.36,20.69,5.95,76.14
WBB,09/09/2019 21:50 MDT,72.46,20.64,2.42,59.32
WBB,09/09/2019 21:51 MDT,72.45,20.76,4.43,15.97
WBB,09/09/2019 21:52 MDT,72.37,20.96,4.63,35.4
WBB,09/09/2019 21:53 MDT,72.28,22.28,1.63,18.52
WBB,09/09/2019 21:54 MDT,72.1,23.87,2.75,284.8
WBB,09/09/2019 21:55 MDT,71.64,25.22,2.89,261.7
WBB,09/09/2019 21:56 MDT,71.04,25.75,2.84,281.1
WBB,09/09/2019 21:57 MDT,70.5,27.23,6.26,301.3
WBB,09/09/2019 21:58 MDT,69.85,27.6,4.12,281.3
WBB,09/09/2019 21:59 MDT,69.35,28.16,3.4,281.5
WBB,09/09/2019 22:00 MDT,69.03,28.66,3.89,279.9
WBB,09/09/2019 22:01 MDT,68.76,29.07,4.38,287.1
WBB,09/09/2019 22:02 MDT,68.54,29.21,5.79,314.3
WBB,09/09/2019 22:03 MDT,68.32,29.44,5.46,313.6
WBB,09/09/2019 22:04 MDT,68.22,29.48,5.03,297.8
WBB,09/09/2019 22:05 MDT,68.11,29.43,6.35,315.3
WBB,09/09/2019 22:06 MDT,68.09,29.54,5.44,308.4
WBB,09/09/2019 22:07 MDT,68.05,29.33,4.47,307.5
WBB,09/09/2019 22:08 MDT,68.02,29.13,2.98,286.8
WBB,09/09/2019 22:09 MDT,67.98,29.65,3.44,293.4
WBB,09/09/2019 22:10 MDT,67.95,30,3.56,312.3
WBB,09/09/2019 22:11 MDT,67.87,30.02,3.8,326.4
WBB,09/09/2019 22:12 MDT,67.82,29.71,3.38,346.5
